City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,kofele,7.0667,38.7833,12.138888888888891,82,81,7.49,ET,1712428721
285,ghanzi,-21.5667,21.7833,24.61111111111111,47,100,3.11,BW,1712428721
286,zouerate,22.7187,-12.4521,30.972222222222225,15,0,11.88,MR,1712428721
287,olinda,-8.0089,-34.8553,30.85,70,20,13.8,BR,1712428703
288,kankaanpaa,61.8,22.4167,-2.5777777777777784,98,51,2.06,FI,1712428721
289,stellenbosch,-33.9346,18.8668,18.788888888888884,56,9,16.75,ZA,1712428721
290,badger,64.8,-147.5333,0.9500000000000005,75,0,3.44,US,1712428721
291,opochka,56.7105,28.6617,7.622222222222222,98,100,3.85,RU,1712428722
292,bonthe,7.5264,-12.505,27.48888888888889,79,39,9.6,SL,1712428722
293,new plymouth,-39.0667,174.0833,10.450000000000001,70,0,7.05,NZ,1712428722
294,north branch,45.5113,-92.9802,14.472222222222221,42,5,5.01,US,1712428722
295,naze,28.3667,129.4833,19.511111111111113,93,100,4.54,JP,1712428722
296,okondja,-0.6549,13.6753,23.3,96,100,0.85,GA,1712428722
297,tokar,18.4254,37.729,28.938888888888894,67,100,8.41,SD,1712428723
298,sandnessjoen,66.0217,12.6316,-0.7111111111111118,75,100,9.17,NO,1712428723
299,puerto baquerizo moreno,-0.9,-89.6,29.55,70,40,6.91,EC,1712428723
300,santa cruz,-17.8,-63.1667,33.02777777777778,55,40,11.5,BO,1712428626
301,kirensk,57.7853,108.1119,-15.577777777777778,99,85,1.99,RU,1712428723
302,san rafael,-34.6177,-68.3301,31.727777777777778,8,0,3.18,AR,1712428480
303,ginir,7.1333,40.7,17.650000000000002,72,11,4.27,ET,1712428723
304,adrar,20.5022,-10.0711,34.12222222222223,9,4,7.87,MR,1712428724
305,kikwit,-5.041,18.8162,24.072222222222223,82,100,1.5,CD,1712428724
306,vielha,42.6846,0.7726,4.649999999999999,73,100,8.61,ES,1712428724
307,ajaccio,42.0,8.9167,13.988888888888889,77,0,1.14,FR,1712428522
308,rongelap,11.1635,166.8941,27.16111111111111,78,100,18.45,MH,1712428724
309,slave lake,55.2834,-114.769,-0.011111111111110876,86,100,2.3,CA,1712428724
310,kerur,16.0167,75.5667,31.477777777777778,29,98,7.36,IN,1712428724
311,manicore,-5.8092,-61.3003,25.85,86,100,2.66,BR,1712428725
312,cannonvale,-20.2833,148.7,24.66111111111111,92,99,3.74,AU,1712428725
313,west island,-12.1568,96.8225,27.988888888888887,89,100,2.3,CC,1712428713
314,iwon-up,40.3231,128.6553,10.799999999999999,53,0,5.21,KP,1712428725
315,notodden,59.5594,9.2585,5.0,91,100,3.22,NO,1712428726
316,muswellbrook,-32.2667,150.9,15.738888888888889,87,0,4.29,AU,1712428726
317,alofi,-19.0595,-169.9187,23.938888888888894,94,75,17.27,NU,1712428444
318,itaituba,-4.2761,-55.9836,32.088888888888896,66,40,8.05,BR,1712428726
319,barcelos,41.5388,-8.6151,17.07777777777778,94,98,5.46,PT,1712428679
320,port macquarie,-31.4333,152.9167,19.377777777777776,94,100,5.77,AU,1712428570
321,idabel,33.8957,-94.8263,22.97222222222222,50,0,17.27,US,1712428618
322,acarau,-2.8856,-40.12,28.400000000000002,78,80,8.08,BR,1712428727
323,hammerfest,70.6634,23.6821,-0.7500000000000008,74,100,18.41,NO,1712428727
324,crane,31.3974,-102.3501,24.288888888888888,19,99,25.08,US,1712428712
325,vanimo,-2.6741,141.3028,25.67222222222222,91,100,4.79,PG,1712428727
326,atafu village,-8.5421,-172.5159,29.288888888888888,73,10,5.59,TK,1712428625
327,el quebrachal,-25.2833,-64.0667,29.322222222222223,57,99,11.54,AR,1712428727
